DEVICE(0),SERIES_NO(1),LANE(2),SMALL_VOL(3),BIG_VOL(4),CONNECT_VOL(5),SMALL_SPEED(6),BIG_SPEED(7),CONNECT_SPEED(8),OCCUPANCY(9),level(10)
VD02,14,3,15,11,9,60,60,60,32,0
VD01,15,1,15,11,9,60,60,60,32,0
VD02,15,1,15,11,9,60,60,60,32,0
VD01,15,2,15,11,9,60,60,60,32,0
VD02,15,2,15,11,9,60,60,60,32,0
VD01,15,3,15,11,9,60,60,60,32,0
VD02,15,3,15,11,9,60,60,60,32,0
VD01,1,1,14,11,10,60,60,60,32,0
VD02,1,1,14,11,10,60,60,60,32,0
VD01,1,2,14,11,10,60,60,60,32,0
VD02,1,2,14,11,10,60,60,60,32,0
VD01,1,3,14,11,10,60,60,60,32,0
VD02,1,3,14,11,10,60,60,60,32,0
VD01,2,1,14,11,10,60,60,60,32,0
VD02,2,1,14,11,10,60,60,60,32,0
VD01,2,2,14,11,10,60,60,60,32,0
VD02,2,2,14,11,10,60,60,60,32,0
VD01,2,3,14,11,10,60,60,60,32,0
VD02,2,3,14,11,10,60,60,60,32,0
VD01,3,1,14,11,10,60,60,60,32,0
VD02,3,1,14,11,10,60,60,60,32,0
VD01,3,2,14,11,10,60,60,60,32,0
VD02,3,2,14,11,10,60,60,60,32,0
VD01,3,3,14,11,10,60,60,60,32,0
VD02,3,3,14,11,10,60,60,60,32,0
VD01,4,1,22,10,8,10,10,10,60,1
VD02,4,1,15,11,9,91,91,91,8,1
VD01,4,2,22,10,8,10,10,10,60,1
VD02,4,2,15,11,9,91,91,91,8,1
VD01,4,3,22,10,8,10,10,10,60,1
VD02,4,3,15,11,9,91,91,91,8,1
VD01,5,1,22,10,8,10,10,10,60,1
VD02,5,1,15,11,9,91,91,91,8,1
VD01,5,2,22,10,8,10,10,10,60,1
VD02,5,2,15,11,9,91,91,91,8,1
VD01,5,3,22,10,8,10,10,10,60,1
VD02,5,3,15,11,9,91,91,91,8,1
VD01,6,1,22,10,8,10,10,10,60,1
VD02,6,1,15,11,9,91,91,91,8,1
VD01,6,2,22,10,8,10,10,10,60,1
VD02,6,2,15,11,9,91,91,91,8,1
VD01,6,3,22,10,8,10,10,10,60,1
VD02,6,3,15,11,9,91,91,91,8,1
VD01,7,1,22,10,8,10,10,10,60,1
VD02,7,1,15,11,9,91,91,91,8,1
VD01,7,2,22,10,8,10,10,10,60,1
VD02,7,2,15,11,9,91,91,91,8,1
VD01,7,3,22,10,8,10,10,10,60,1
VD02,7,3,15,11,9,91,91,91,8,1
VD01,8,1,22,10,8,10,10,10,60,1
VD02,8,1,15,11,9,91,91,91,8,1
VD01,8,2,22,10,8,10,10,10,60,1
VD02,8,2,15,11,9,91,91,91,8,1
VD01,8,3,22,10,8,10,10,10,60,1
VD02,8,3,15,11,9,91,91,91,8,1
VD01,9,1,22,10,8,10,10,10,60,1
VD02,9,1,15,11,9,91,91,91,8,1
VD01,9,2,22,10,8,10,10,10,60,1
VD02,9,2,15,11,9,91,91,91,8,1
VD01,9,3,22,10,8,10,10,10,60,1
VD02,9,3,15,11,9,91,91,91,8,1
VD01,10,1,22,10,8,10,10,10,60,1
VD02,10,1,15,11,9,91,91,91,8,1
VD01,10,2,22,10,8,10,10,10,60,1
VD02,10,2,15,11,9,91,91,91,8,1
VD01,10,3,22,10,8,10,10,10,60,1
VD02,10,3,15,11,9,91,91,91,8,1
VD01,11,1,22,10,8,10,10,10,60,1
VD02,11,1,15,11,9,91,91,91,8,1
VD01,11,2,22,10,8,10,10,10,60,1
VD02,11,2,15,11,9,91,91,91,8,1
VD01,11,3,22,10,8,10,10,10,60,1
VD02,11,3,15,11,9,91,91,91,8,1
VD01,12,1,22,10,8,10,10,10,60,1
VD02,12,1,15,11,9,91,91,91,8,1
VD01,12,2,22,10,8,10,10,10,60,1
VD02,12,2,15,11,9,91,91,91,8,1
VD01,12,3,22,10,8,10,10,10,60,1
VD02,12,3,15,11,9,91,91,91,8,1
VD01,13,1,14,11,10,60,60,60,32,0
VD02,13,1,14,11,10,60,60,60,32,0
VD01,13,2,14,11,10,60,60,60,32,0
VD02,13,2,14,11,10,60,60,60,32,0
VD01,13,3,14,11,10,60,60,60,32,0
VD02,13,3,14,11,10,60,60,60,32,0
VD01,14,1,14,11,10,60,60,60,32,0
VD02,14,1,14,11,10,60,60,60,32,0
VD01,14,2,14,11,10,60,60,60,32,0
VD02,14,2,14,11,10,60,60,60,32,0
VD01,14,3,14,11,10,60,60,60,32,0
VD02,14,3,14,11,10,60,60,60,32,0
VD01,15,1,14,11,10,60,60,60,32,0
VD02,15,1,14,11,10,60,60,60,32,0
VD01,15,2,14,11,10,60,60,60,32,0
VD02,15,2,14,11,10,60,60,60,32,0
VD01,15,3,14,11,10,60,60,60,32,0
VD02,15,3,14,11,10,60,60,60,32,0
VD01,1,1,14,11,10,60,60,60,32,0
VD02,1,1,14,11,10,60,60,60,32,0
VD01,1,2,14,11,10,60,60,60,32,0
VD02,1,2,14,11,10,60,60,60,32,0
VD01,1,3,14,11,10,60,60,60,32,0
VD02,1,3,14,11,10,60,60,60,32,0
VD01,2,1,14,11,10,60,60,60,32,0
VD02,2,1,14,11,10,60,60,60,32,0
VD01,2,2,14,11,10,60,60,60,32,0
VD02,2,2,14,11,10,60,60,60,32,0
VD01,2,3,14,11,10,60,60,60,32,0
VD02,2,3,14,11,10,60,60,60,32,0
VD01,3,1,14,11,10,60,60,60,32,0
VD02,3,1,14,11,10,60,60,60,32,0
VD01,3,2,14,11,10,60,60,60,32,0
VD02,3,2,14,11,10,60,60,60,32,0
VD01,3,3,14,11,10,60,60,60,32,0
VD02,3,3,14,11,10,60,60,60,32,0
VD01,4,1,22,10,8,10,10,10,60,1
VD02,4,1,15,11,9,91,91,91,10,1
VD01,4,2,22,10,8,10,10,10,60,1
VD02,4,2,15,11,9,91,91,91,10,1
VD01,4,3,22,10,8,10,10,10,60,1
VD02,4,3,15,11,9,91,91,91,10,1
VD01,5,1,22,10,8,10,10,10,60,1
VD02,5,1,15,11,9,91,91,91,10,1
VD01,5,2,22,10,8,10,10,10,60,1
VD02,5,2,15,11,9,91,91,91,10,1
VD01,5,3,22,10,8,10,10,10,60,1
VD02,5,3,15,11,9,91,91,91,10,1
VD01,6,1,22,10,8,10,10,10,60,1
VD02,6,1,15,11,9,91,91,91,10,1
VD01,6,2,22,10,8,10,10,10,60,1
VD02,6,2,15,11,9,91,91,91,10,1
VD01,6,3,22,10,8,10,10,10,60,1
VD02,6,3,15,11,9,91,91,91,10,1
VD01,7,1,22,10,8,10,10,10,60,1
VD02,7,1,15,11,9,91,91,91,10,1
VD01,7,2,22,10,8,10,10,10,60,1
VD02,7,2,15,11,9,91,91,91,10,1
VD01,7,3,22,10,8,10,10,10,60,1
VD02,7,3,15,11,9,91,91,91,10,1
VD01,8,1,22,10,8,10,10,10,60,1
VD02,8,1,15,11,9,91,91,91,10,1
VD01,8,2,22,10,8,10,10,10,60,1
VD02,8,2,15,11,9,91,91,91,10,1
VD01,8,3,22,10,8,10,10,10,60,1
VD02,8,3,15,11,9,91,91,91,10,1
VD01,9,1,53,18,17,10,10,10,60,1
VD02,9,1,15,11,9,91,91,91,10,1
VD01,9,2,22,10,8,10,10,10,60,1
VD02,9,2,15,11,9,91,91,91,10,1
VD01,9,3,22,10,8,10,10,10,60,1
VD02,9,3,15,11,9,91,91,91,10,1
VD01,10,1,22,10,8,10,10,10,60,1
VD02,10,1,15,11,9,91,91,91,10,1
VD01,10,2,22,10,8,10,10,10,60,1
VD02,10,2,15,11,9,91,91,91,10,1
VD01,10,3,22,10,8,10,10,10,60,1
VD02,10,3,15,11,9,91,91,91,10,1
VD01,11,1,22,10,8,10,10,10,60,1
VD02,11,1,15,11,9,91,91,91,10,1
VD01,11,2,22,10,8,10,10,10,60,1
VD02,11,2,15,11,9,91,91,91,10,1
VD01,11,3,22,10,8,10,10,10,60,1
VD02,11,3,15,11,9,91,91,91,10,1
VD01,12,1,22,10,8,10,10,10,60,1
VD02,12,1,15,11,9,91,91,91,10,1
VD01,12,2,22,10,8,10,10,10,60,1
VD02,12,2,15,11,9,91,91,91,10,1
VD01,12,3,22,10,8,10,10,10,60,1
VD02,12,3,15,11,9,91,91,91,10,1
VD01,13,1,14,11,10,60,60,60,32,0
VD02,13,1,14,11,10,60,60,60,32,0
VD01,13,2,14,11,10,60,60,60,32,0
VD02,13,2,14,11,10,60,60,60,32,0
VD01,13,3,14,11,10,60,60,60,32,0
VD02,13,3,14,11,10,60,60,60,32,0
VD01,14,1,14,11,10,60,60,60,32,0
VD02,14,1,14,11,10,60,60,60,32,0
VD01,14,2,14,11,10,60,60,60,32,0
VD02,14,2,14,11,10,60,60,60,32,0
VD01,14,3,14,11,10,60,60,60,32,0
VD02,14,3,14,11,10,60,60,60,32,0
VD01,15,1,14,11,10,60,60,60,32,0
VD02,15,1,14,11,10,60,60,60,32,0
VD01,15,2,14,11,10,60,60,60,32,0
VD02,15,2,14,11,10,60,60,60,32,0
VD01,15,3,14,11,10,60,60,60,32,0
VD02,15,3,14,11,10,60,60,60,32,0
VD01,1,1,13,12,10,60,60,60,32,0
VD02,1,1,13,12,10,60,60,60,32,0
VD01,1,2,13,12,10,60,60,60,32,0
VD02,1,2,13,12,10,60,60,60,32,0
VD01,1,3,13,12,10,60,60,60,32,0
VD02,1,3,13,12,10,60,60,60,32,0
VD01,2,1,13,12,10,60,60,60,32,0
VD02,2,1,13,12,10,60,60,60,32,0
VD01,2,2,13,12,10,60,60,60,32,0
VD02,2,2,13,12,10,60,60,60,32,0
VD01,2,3,13,12,10,60,60,60,32,0
VD02,2,3,13,12,10,60,60,60,32,0
VD01,3,1,13,12,10,60,60,60,32,0
VD02,3,1,13,12,10,60,60,60,32,0
VD01,3,2,13,12,10,60,60,60,32,0
VD02,3,2,13,12,10,60,60,60,32,0
VD01,3,3,13,12,10,60,60,60,32,0
VD02,3,3,13,12,10,60,60,60,32,0
VD01,4,1,22,10,8,10,10,10,50,1
VD02,4,1,15,11,9,91,91,91,10,1
VD01,4,2,22,10,8,10,10,10,50,1
VD02,4,2,15,11,9,91,91,91,10,1
VD01,4,3,22,10,8,10,10,10,50,1
VD02,4,3,15,11,9,91,91,91,10,1
VD01,5,1,22,10,8,10,10,10,50,1
VD02,5,1,15,11,9,91,91,91,10,1
VD01,5,2,22,10,8,10,10,10,50,1
VD02,5,2,15,11,9,91,91,91,10,1
VD01,5,3,22,10,8,10,10,10,50,1
VD02,5,3,15,11,9,91,91,91,10,1
VD01,6,1,22,10,8,10,10,10,50,1
VD02,6,1,15,11,9,91,91,91,10,1
VD01,6,2,22,10,8,10,10,10,50,1
VD02,6,2,15,11,9,91,91,91,10,1
VD01,6,3,22,10,8,10,10,10,50,1
VD02,6,3,15,11,9,91,91,91,10,1
VD01,7,1,22,10,8,10,10,10,50,1
VD02,7,1,15,11,9,91,91,91,10,1
VD01,7,2,22,10,8,10,10,10,50,1
VD02,7,2,15,11,9,91,91,91,10,1
VD01,7,3,22,10,8,10,10,10,50,1
VD02,7,3,15,11,9,91,91,91,10,1
VD01,8,1,22,10,8,10,10,10,50,1
VD02,8,1,15,11,9,91,91,91,10,1
VD01,8,2,22,10,8,10,10,10,50,1
VD02,8,2,15,11,9,91,91,91,10,1
VD01,8,3,22,10,8,10,10,10,50,1
VD02,8,3,15,11,9,91,91,91,10,1
VD01,9,1,53,20,17,10,10,10,50,1
VD02,9,1,15,11,9,91,91,91,10,1
VD01,9,2,53,20,17,10,10,10,50,1
VD02,9,2,15,11,9,91,91,91,10,1
VD01,9,3,53,20,17,10,10,10,50,1
VD02,9,3,15,11,9,91,91,91,10,1
VD01,10,1,22,10,8,10,10,10,50,1
VD02,10,1,15,11,9,91,91,91,10,1
VD01,10,2,22,10,8,10,10,10,50,1
VD02,10,2,15,11,9,91,91,91,10,1
VD01,10,3,22,10,8,10,10,10,50,1
VD02,10,3,15,11,9,91,91,91,10,1
VD01,11,1,22,10,8,10,10,10,50,1
VD02,11,1,15,11,9,91,91,91,10,1
VD01,11,2,22,10,8,10,10,10,50,1
VD02,11,2,15,11,9,91,91,91,10,1
VD01,11,3,22,10,8,10,10,10,50,1
VD02,11,3,15,11,9,91,91,91,10,1
VD01,12,1,22,10,8,10,10,10,50,1
VD02,12,1,15,11,9,91,91,91,10,1
VD01,12,2,22,10,8,10,10,10,50,1
VD02,12,2,15,11,9,91,91,91,10,1
VD01,12,3,22,10,8,10,10,10,50,1
VD02,12,3,15,11,9,91,91,91,10,1
VD01,13,1,13,12,10,60,60,60,32,0
VD02,13,1,13,12,10,60,60,60,32,0
VD01,13,2,13,12,10,60,60,60,32,0
VD02,13,2,13,12,10,60,60,60,32,0
VD01,13,3,13,12,10,60,60,60,32,0
VD02,13,3,13,12,10,60,60,60,32,0
VD01,14,1,13,12,10,60,60,60,32,0
VD02,14,1,13,12,10,60,60,60,32,0
VD01,14,2,13,12,10,60,60,60,32,0
VD02,14,2,13,12,10,60,60,60,32,0
VD01,14,3,13,12,10,60,60,60,32,0
VD02,14,3,13,12,10,60,60,60,32,0
VD01,15,1,13,12,10,60,60,60,32,0
VD02,15,1,13,12,10,60,60,60,32,0
VD01,15,2,13,12,10,60,60,60,32,0
VD02,15,2,13,12,10,60,60,60,32,0
VD01,15,3,13,12,10,60,60,60,32,0
VD02,15,3,13,12,10,60,60,60,32,0
VD01,1,1,14,11,10,60,60,60,32,0
VD02,1,1,14,11,10,60,60,60,32,0
VD01,1,2,14,11,10,60,60,60,32,0
VD02,1,2,14,11,10,60,60,60,32,0
VD01,1,3,14,11,10,60,60,60,32,0
VD02,1,3,14,11,10,60,60,60,32,0
VD01,2,1,14,11,10,60,60,60,32,0
VD02,2,1,14,11,10,60,60,60,32,0
VD01,2,2,14,11,10,60,60,60,32,0
VD02,2,2,14,11,10,60,60,60,32,0
VD01,2,3,14,11,10,60,60,60,32,0
VD02,2,3,14,11,10,60,60,60,32,0
VD01,3,1,14,11,10,60,60,60,32,0
VD02,3,1,14,11,10,60,60,60,32,0
VD01,3,2,14,11,10,60,60,60,32,0
VD02,3,2,14,11,10,60,60,60,32,0
VD01,3,3,14,11,10,60,60,60,32,0
VD02,3,3,14,11,10,60,60,60,32,0
VD01,4,1,22,10,8,10,10,10,50,1
VD02,4,1,15,11,9,91,91,91,10,1
VD01,4,2,22,10,8,10,10,10,50,1
VD02,4,2,15,11,9,91,91,91,10,1
VD01,4,3,22,10,8,10,10,10,50,1
VD02,4,3,15,11,9,91,91,91,10,1
VD01,5,1,22,10,8,10,10,10,50,1
VD02,5,1,15,11,9,91,91,91,10,1
VD01,5,2,22,10,8,10,10,10,50,1
VD02,5,2,15,11,9,91,91,91,10,1
VD01,5,3,22,10,8,10,10,10,50,1
VD02,5,3,15,11,9,91,91,91,10,1
VD01,6,1,22,10,8,10,10,10,50,1
VD02,6,1,15,11,9,91,91,91,10,1
VD01,6,2,22,10,8,10,10,10,50,1
VD02,6,2,15,11,9,91,91,91,10,1
VD01,6,3,22,10,8,10,10,10,50,1
VD02,6,3,15,11,9,91,91,91,10,1
VD01,7,1,22,10,8,10,10,10,50,1
VD02,7,1,15,11,9,91,91,91,10,1
VD01,7,2,22,10,8,10,10,10,50,1
VD02,7,2,15,11,9,91,91,91,10,1
VD01,7,3,22,10,8,10,10,10,50,1
VD02,7,3,15,11,9,91,91,91,10,1
VD01,8,1,22,10,8,10,10,10,50,1
VD02,8,1,15,11,9,91,91,91,10,1
VD01,8,2,22,10,8,10,10,10,50,1
VD02,8,2,15,11,9,91,91,91,10,1
VD01,8,3,22,10,8,10,10,10,50,1
VD02,8,3,15,11,9,91,91,91,10,1
VD01,9,1,42,25,23,10,10,10,50,1
VD02,9,1,15,11,9,91,91,91,12,1
VD01,9,2,42,25,23,10,10,10,50,1
VD02,9,2,15,11,9,91,91,91,12,1
VD01,9,3,42,25,23,10,10,10,50,1
VD02,9,3,15,11,9,91,91,91,12,1
VD01,10,1,22,10,8,10,10,10,50,1
VD02,10,1,15,11,9,91,91,91,10,1
VD01,10,2,22,10,8,10,10,10,50,1
VD02,10,2,15,11,9,91,91,91,10,1
VD01,10,3,22,10,8,10,10,10,50,1
VD02,10,3,15,11,9,91,91,91,10,1
VD01,11,1,22,10,8,10,10,10,50,1
VD02,11,1,15,11,9,91,91,91,10,1
VD01,11,2,22,10,8,10,10,10,50,1
VD02,11,2,15,11,9,91,91,91,10,1
VD01,11,3,22,10,8,10,10,10,50,1
VD02,11,3,15,11,9,91,91,91,10,1
VD01,12,1,22,10,8,10,10,10,50,1
VD02,12,1,15,11,9,91,91,91,10,1
VD01,12,2,22,10,8,10,10,10,50,1
VD02,12,2,15,11,9,91,91,91,10,1
VD01,12,3,22,10,8,10,10,10,50,1
VD02,12,3,15,11,9,91,91,91,10,1
VD01,13,1,14,11,10,60,60,60,32,0
VD02,13,1,14,11,10,60,60,60,32,0
VD01,13,2,14,11,10,60,60,60,32,0
VD02,13,2,14,11,10,60,60,60,32,0
VD01,13,3,14,11,10,60,60,60,32,0
VD02,13,3,14,11,10,60,60,60,32,0
VD01,14,1,14,11,10,60,60,60,32,0
VD02,14,1,14,11,10,60,60,60,32,0
VD01,14,2,14,11,10,60,60,60,32,0
VD02,14,2,14,11,10,60,60,60,32,0
VD01,14,3,14,11,10,60,60,60,32,0
VD02,14,3,14,11,10,60,60,60,32,0
VD01,15,1,14,11,10,60,60,60,32,0
VD02,15,1,14,11,10,60,60,60,32,0
VD01,15,2,14,11,10,60,60,60,32,0
VD02,15,2,14,11,10,60,60,60,32,0
VD01,15,3,14,11,10,60,60,60,32,0
VD02,15,3,14,11,10,60,60,60,32,0
VD01,1,1,14,11,10,60,60,60,32,0
VD02,1,1,14,11,10,60,60,60,32,0
VD01,1,2,14,11,10,60,60,60,32,0
VD02,1,2,14,11,10,60,60,60,32,0
VD01,1,3,14,11,10,60,60,60,32,0
VD02,1,3,14,11,10,60,60,60,32,0
VD01,2,1,14,11,10,60,60,60,32,0
VD02,2,1,14,11,10,60,60,60,32,0
VD01,2,2,14,11,10,60,60,60,32,0
VD02,2,2,14,11,10,60,60,60,32,0
VD01,2,3,14,11,10,60,60,60,32,0
VD02,2,3,14,11,10,60,60,60,32,0
VD01,3,1,14,11,10,60,60,60,32,0
VD02,3,1,14,11,10,60,60,60,32,0
VD01,3,2,14,11,10,60,60,60,32,0
VD02,3,2,14,11,10,60,60,60,32,0
VD01,3,3,14,11,10,60,60,60,32,0
VD02,3,3,14,11,10,60,60,60,32,0
VD01,4,1,22,10,8,10,10,10,40,1
VD02,4,1,15,11,9,91,91,91,12,1
VD01,4,2,22,10,8,10,10,10,40,1
VD02,4,2,15,11,9,91,91,91,12,1
VD01,4,3,22,10,8,10,10,10,40,1
VD02,4,3,15,11,9,91,91,91,12,1
VD01,5,1,22,10,8,10,10,10,40,1
VD02,5,1,15,11,9,91,91,91,12,1
VD01,5,2,22,10,8,10,10,10,40,1
VD02,5,2,15,11,9,91,91,91,12,1
VD01,5,3,22,10,8,10,10,10,40,1
VD02,5,3,15,11,9,91,91,91,12,1
VD01,6,1,22,10,8,10,10,10,40,1
VD02,6,1,15,11,9,91,91,91,12,1
VD01,6,2,22,10,8,10,10,10,40,1
VD02,6,2,15,11,9,91,91,91,12,1
VD01,6,3,22,10,8,10,10,10,40,1
VD02,6,3,15,11,9,91,91,91,12,1
VD01,7,1,22,10,8,10,10,10,40,1
VD02,7,1,15,11,9,91,91,91,12,1
VD01,7,2,22,10,8,10,10,10,40,1
VD02,7,2,15,11,9,91,91,91,12,1
VD01,7,3,22,10,8,10,10,10,40,1
VD02,7,3,15,11,9,91,91,91,12,1
VD01,8,1,22,10,8,10,10,10,40,1
VD02,8,1,15,11,9,91,91,91,12,1
VD01,8,2,22,10,8,10,10,10,40,1
VD02,8,2,15,11,9,91,91,91,12,1
VD01,8,3,22,10,8,10,10,10,40,1
VD02,8,3,15,11,9,91,91,91,12,1
VD01,9,1,42,25,23,10,10,10,40,1
VD02,9,1,15,11,9,91,91,91,12,1
VD01,9,2,42,25,23,10,10,10,40,1
VD02,9,2,15,11,9,91,91,91,12,1
VD01,9,3,42,25,23,10,10,10,40,1
VD02,9,3,15,11,9,91,91,91,12,1
VD01,10,1,22,10,8,10,10,10,40,1
VD02,10,1,15,11,9,91,91,91,12,1
VD01,10,2,22,10,8,10,10,10,40,1
VD02,10,2,15,11,9,91,91,91,12,1
VD01,10,3,22,10,8,10,10,10,40,1
VD02,10,3,15,11,9,91,91,91,12,1
VD01,11,1,22,10,8,10,10,10,40,1
VD02,11,1,15,11,9,91,91,91,12,1
VD01,11,2,22,10,8,10,10,10,40,1
VD02,11,2,15,11,9,91,91,91,12,1
VD01,11,3,22,10,8,10,10,10,40,1
VD02,11,3,15,11,9,91,91,91,12,1
VD01,12,1,22,10,8,10,10,10,40,1
VD02,12,1,15,11,9,91,91,91,12,1
VD01,12,2,22,10,8,10,10,10,40,1
VD02,12,2,15,11,9,91,91,91,12,1
VD01,12,3,22,10,8,10,10,10,40,1
VD02,12,3,15,11,9,91,91,91,12,1
VD01,13,1,14,11,10,60,60,60,32,0
VD02,13,1,14,11,10,60,60,60,32,0
VD01,13,2,14,11,10,60,60,60,32,0
VD02,13,2,14,11,10,60,60,60,32,0
VD01,13,3,14,11,10,60,60,60,32,0
VD02,13,3,14,11,10,60,60,60,32,0
VD01,14,1,14,11,10,60,60,60,32,0
VD02,14,1,14,11,10,60,60,60,32,0
VD01,14,2,14,11,10,60,60,60,32,0
VD02,14,2,14,11,10,60,60,60,32,0
VD01,14,3,14,11,10,60,60,60,32,0
VD02,14,3,14,11,10,60,60,60,32,0
VD01,15,1,14,11,10,60,60,60,32,0
VD02,15,1,14,11,10,60,60,60,32,0
VD01,15,2,14,11,10,60,60,60,32,0
VD02,15,2,14,11,10,60,60,60,32,0
VD01,15,3,14,11,10,60,60,60,32,0
VD02,15,3,14,11,10,60,60,60,32,0
VD01,1,1,14,11,10,60,60,60,32,0
VD02,1,1,14,11,10,60,60,60,32,0
VD01,1,2,14,11,10,60,60,60,32,0
VD02,1,2,14,11,10,60,60,60,32,0
VD01,1,3,14,11,10,60,60,60,32,0
VD02,1,3,14,11,10,60,60,60,32,0
VD01,2,1,14,11,10,60,60,60,32,0
VD02,2,1,14,11,10,60,60,60,32,0
VD01,2,2,14,11,10,60,60,60,32,0
VD02,2,2,14,11,10,60,60,60,32,0
VD01,2,3,14,11,10,60,60,60,32,0
VD02,2,3,14,11,10,60,60,60,32,0
VD01,3,1,14,11,10,60,60,60,32,0
VD02,3,1,14,11,10,60,60,60,32,0
VD01,3,2,14,11,10,60,60,60,32,0
VD02,3,2,14,11,10,60,60,60,32,0
VD01,3,3,14,11,10,60,60,60,32,0
VD02,3,3,14,11,10,60,60,60,32,0
VD01,4,1,22,10,8,10,10,10,40,1
VD02,4,1,15,11,9,91,91,91,15,1
VD01,4,2,22,10,8,10,10,10,40,1
VD02,4,2,15,11,9,91,91,91,15,1
VD01,4,3,22,10,8,10,10,10,40,1
VD02,4,3,15,11,9,91,91,91,15,1
VD01,5,1,22,10,8,10,10,10,40,1
VD02,5,1,15,11,9,91,91,91,15,1
VD01,5,2,22,10,8,10,10,10,40,1
VD02,5,2,15,11,9,91,91,91,15,1
VD01,5,3,22,10,8,10,10,10,40,1
VD02,5,3,15,11,9,91,91,91,15,1
VD01,6,1,22,10,8,10,10,10,40,1
VD02,6,1,15,11,9,91,91,91,15,1
VD01,6,2,22,10,8,10,10,10,40,1
VD02,6,2,15,11,9,91,91,91,15,1
VD01,6,3,22,10,8,10,10,10,40,1
VD02,6,3,15,11,9,91,91,91,15,1
VD01,7,1,22,10,8,10,10,10,40,1
VD02,7,1,15,11,9,91,91,91,15,1
VD01,7,2,22,10,8,10,10,10,40,1
VD02,7,2,15,11,9,91,91,91,15,1
VD01,7,3,22,10,8,10,10,10,40,1
VD02,7,3,15,11,9,91,91,91,15,1
VD01,8,1,22,10,8,10,10,10,40,1
VD02,8,1,15,11,9,91,91,91,15,1
VD01,8,2,22,10,8,10,10,10,40,1
VD02,8,2,15,11,9,91,91,91,15,1
VD01,8,3,22,10,8,10,10,10,40,1
VD02,8,3,15,11,9,91,91,91,15,1
VD01,9,1,42,25,23,10,10,10,40,1
VD02,9,1,15,11,9,91,91,91,15,1
VD01,9,2,42,25,23,10,10,10,40,1
VD02,9,2,15,11,9,91,91,91,15,1
VD01,9,3,42,25,23,10,10,10,40,1
VD02,9,3,15,11,9,91,91,91,15,1
VD01,10,1,22,10,8,10,10,10,40,1
VD02,10,1,15,11,9,91,91,91,15,1
VD01,10,2,22,10,8,10,10,10,40,1
VD02,10,2,15,11,9,91,91,91,15,1
VD01,10,3,22,10,8,10,10,10,40,1
VD02,10,3,15,11,9,91,91,91,15,1
VD01,11,1,22,10,8,10,10,10,40,1
VD02,11,1,15,11,9,91,91,91,15,1
VD01,11,2,22,10,8,10,10,10,40,1
VD02,11,2,15,11,9,91,91,91,15,1
VD01,11,3,22,10,8,10,10,10,40,1
VD02,11,3,15,11,9,91,91,91,15,1
VD01,12,1,22,10,8,10,10,10,40,1
VD02,12,1,15,11,9,91,91,91,15,1
VD01,12,2,22,10,8,10,10,10,40,1
VD02,12,2,15,11,9,91,91,91,15,1
VD01,12,3,22,10,8,10,10,10,40,1
VD02,12,3,15,11,9,91,91,91,15,1
VD01,13,1,14,11,10,60,60,60,32,0
VD02,13,1,14,11,10,60,60,60,32,0
VD01,13,2,14,11,10,60,60,60,32,0
VD02,13,2,14,11,10,60,60,60,32,0
VD01,13,3,14,11,10,60,60,60,32,0
VD02,13,3,14,11,10,60,60,60,32,0
VD01,14,1,14,11,10,60,60,60,32,0
VD02,14,1,14,11,10,60,60,60,32,0
VD01,14,2,14,11,10,60,60,60,32,0
VD02,14,2,14,11,10,60,60,60,32,0
VD01,14,3,14,11,10,60,60,60,32,0
VD02,14,3,14,11,10,60,60,60,32,0
VD01,15,1,14,11,10,60,60,60,32,0
VD02,15,1,14,11,10,60,60,60,32,0
VD01,15,2,14,11,10,60,60,60,32,0
VD02,15,2,14,11,10,60,60,60,32,0
VD01,15,3,14,11,10,60,60,60,32,0
VD02,15,3,14,11,10,60,60,60,32,0
VD01,1,1,14,11,10,60,60,60,32,0
VD02,1,1,14,11,10,60,60,60,32,0
VD01,1,2,14,11,10,60,60,60,32,0
VD02,1,2,14,11,10,60,60,60,32,0
VD01,1,3,14,11,10,60,60,60,32,0
VD02,1,3,14,11,10,60,60,60,32,0
VD01,2,1,14,11,10,60,60,60,32,0
VD02,2,1,14,11,10,60,60,60,32,0
VD01,2,2,14,11,10,60,60,60,32,0
VD02,2,2,14,11,10,60,60,60,32,0
VD01,2,3,14,11,10,60,60,60,32,0
VD02,2,3,14,11,10,60,60,60,32,0
VD01,3,1,14,11,10,60,60,60,32,0
VD02,3,1,14,11,10,60,60,60,32,0
VD01,3,2,14,11,10,60,60,60,32,0
VD02,3,2,14,11,10,60,60,60,32,0
VD01,3,3,14,11,10,60,60,60,32,0
VD02,3,3,14,11,10,60,60,60,32,0
VD01,4,1,22,10,8,10,10,10,45,1
VD02,4,1,15,11,9,91,91,91,20,1
VD01,4,2,22,10,8,10,10,10,45,1
VD02,4,2,15,11,9,91,91,91,20,1
VD01,4,3,22,10,8,10,10,10,45,1
VD02,4,3,15,11,9,91,91,91,20,1
VD01,5,1,22,10,8,10,10,10,45,1
VD02,5,1,15,11,9,91,91,91,20,1
VD01,5,2,22,10,8,10,10,10,45,1
VD02,5,2,15,11,9,91,91,91,20,1
VD01,5,3,22,10,8,10,10,10,45,1
VD02,5,3,15,11,9,91,91,91,20,1
VD01,6,1,22,10,8,10,10,10,45,1
